,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy
296921,2020-11-20T14:18:07+00:00,At the hospital (probably surrounded by virus) waiting for my cortisone shot. Trying to tamp down the anxiety with (a) joy division and (b) ativan. ugggh. https://t.co/ReME9ZXzWw,1329791134617440259,"harrie ""glorious being of light & miracles""💉💉😷",1,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,2912,4977,1
301110,2020-11-20T03:39:58+00:00,"It’s perhaps fitting for 2020 that the one thing that brought me joy during this entire pandemic would end in the most 2020 way possible: rushed, discombobulated, and ludicrous. #Supernatural",1329630540052500481,Michael Roffman,1,2,20,0,"[-87.940033, 41.644102]","Chicago, IL",['Supernatural'],5717,1053,1
302346,2020-11-20T03:04:15+00:00,"I hope you’re doing well, we all need a little joy 💕",1329621549310242818,Scott 🇦🇲🏳️‍🌈 #SavePalestine,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1926,4897,1
305459,2020-11-20T01:27:02+00:00,@JoyAnnReid Here’s your chance if you didn’t see Joy Reid’s epic takedown of Trumps’s “black friend” #JaRonSmith. https://t.co/c7MwzKFloV,1329597083658149890,scot solomon #TrumpGotDumped2020 ✡️🏳️‍🌈💇‍♀️,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",['JaRonSmith'],218,301,1
307723,2020-11-21T22:35:37+00:00,@TyHoffman6 @agrizzyuf @Stucastsports That was a great call on North Dakota.  I do love that worst finish in a tight turf race angle.  The one thing we all got right was tossing the obvious favorite in Sadler’s joy. I used all 4 from the sycamore.. should have played the tri!,1330278720947564547,Ryan,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,254,689,1
308154,2020-11-21T21:57:39+00:00,😆This emoji is not enough to sum up my joy if that were to happen https://t.co/KMbW4CX7nB,1330269168885780482,🇺🇸🌈🗽 p💕t🌊ricia 💙✊ann liddell🤟🏾,0,1,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,4502,5002,1
308589,2020-11-21T21:18:20+00:00,Almond Joy is even better with extra almonds. Try it.,1330259274279374848,John Charles Weston,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1338,1492,1
313028,2020-11-21T15:17:43+00:00,Lamptey is a joy to watch,1330168521494585344,Benny and the Gesserits,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,497,1077,1
313784,2020-11-21T13:44:31+00:00,"No no nooo nooo noo... POWER..

Power and love.. his joy and peace his happiness he has given us a sound mind... https://t.co/B8f2mfUpjs",1330145064832610304,JaredPierre,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1140,975,1
315904,2020-11-21T04:47:28+00:00,"Here is the magic behind the madness...the real heart of Winter Workshop @PennoyerSchool . We love this event for the joy it brings to our students. We missed that so much in this, our FINAL year together. So beyond grateful for the friendship and memories. I will miss you ❤️ https://t.co/HkpC1VWN4L",1330009913326759936,Adriana Milano,0,0,8,0,"[-87.940033, 41.644102]","Chicago, IL",0,46,60,1
318902,2020-11-21T01:00:29+00:00,@NubianBby @whittyhutton They keep denying us a fresh bundle of joy @NubianBby 🥺,1329952791117369344,Papa Anti-Skip Protection,1,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,846,1583,1
319057,2020-11-21T00:48:39+00:00,"HE IS MY STRENGTH WHEN IM WEAK , MY COMFORT WHEN IM WEARY , MY JOY IN THE MORNING , MY ROCK ‼️ https://t.co/dhVnDVuWfD",1329949812754702336,Robyn 😎,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,140,161,1
321919,2020-11-22T20:53:26+00:00,These colors are a classic bottle of joy. https://t.co/qFLbPO0WOt,1330615395787673602,Demis God,1,1,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,393,536,1
322765,2020-11-22T19:47:26+00:00,@KaghenTV @SailorTurnee You could catch the Holy Ghost to “Joy to the World” tho 😂😂,1330598787358871553,Kahlua,2,0,0,0,"[-87.833387, 41.771955]","Summit, IL",0,785,932,1
324664,2020-11-22T17:21:46+00:00,there’s really nothing like the feeling of joy that comes when you remember the Bears don’t play today :’),1330562127246090243,svs,1,0,7,0,"[-87.940033, 41.644102]","Chicago, IL",0,297,382,1
331058,2020-11-22T01:39:24+00:00,"Have you already started listening to Christmas music, or do you hate joy?",1330324972980613126,Dennis Frymire,0,0,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,1383,1411,1
331135,2020-11-22T01:31:32+00:00,I should not feel joy about this... but #H2P https://t.co/Hh7BtCkufF,1330322994464497664,Kristie,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",['H2P'],449,1161,1
331667,2020-11-22T00:50:26+00:00,@caplette_angie Thanks and you bring that same joy and positivity to me. Even tho I'm usually positive. To see someone who tweets positive and motivating things makes my day.,1330312651465961473,BigRob1987,0,0,1,1,"[-87.940033, 41.644102]","Chicago, IL",0,9253,8985,1
335884,2020-11-23T18:54:34+00:00,Anyone else not finding joy in activities they used to and feel like everything is meaningless and then go to Target and spend $150 just to feel something,1330947868207816708,Slutty but Seasonal 1984’s George Whorewell,14,137,1638,22,"[-87.940033, 41.644102]","Chicago, IL",0,127115,1831,1
336347,2020-11-23T18:15:24+00:00,"@mayaharris_ Your eyes are red, most likely no sleep and tons of tears of joy.  So excited about J&amp;K leading the way💯",1330938014013530114,Lou C.,0,0,2,0,"[-87.733451, 42.0191507]","Evanston, IL",0,64,170,1
336798,2020-11-23T17:41:07+00:00,@advent_crash @ncbjd Y’all can stay not watching it and continue to deprive yourself the joy of Supernatural 😂😂😂,1330929385214418945,💜Marvelous Matt Knicks 💜,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,4739,1334,1
337910,2020-11-23T16:02:55+00:00,Scroll through Lake County. Erin seems happy to be arrested. Frank was the valet who took the Ferrari for a joy ride in Ferris Bueller. https://t.co/0ulGae2K0n  @JenStojanovich @jor_heyjr https://t.co/IYT6ree5Vd,1330904672362749952,WestLoopTom,4,0,5,1,"[-87.940033, 41.644102]","Chicago, IL",0,1791,3371,1
341142,2020-11-23T04:54:55+00:00,@ANDREW1ALBERTT Gorgeous and adorable.  On my second bundle of black joy.  ❤️💕,1330736564167700480,Cherie,0,1,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,187,357,1
341149,2020-11-23T04:54:07+00:00,"@PodLegged Well, someone’s on a mission! 😂You are pure joy!  Just a bundle of happiness and love.  ❤️💕",1330736361540882432,Cherie,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,187,357,1
342130,2020-11-23T03:21:55+00:00,"Because 2020 is a dumpsterfire, I believe in finding tiny joy wherever you can. Which is why I bought a tiny Frasier Fir from North Carolina today (fun tangent: he proposed in Asheville) though it wasn't NEEDED. Our first Best Friend &amp; Best Friend tree. #LifeOfYes https://t.co/qMwrsiYoLW",1330713159750078464,Saya Hillman,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",['LifeOfYes'],2974,479,1
343776,2020-11-23T01:17:58+00:00,"One of my students asked if I’d let him read 124 colors that he has posted to his wall aloud to everyone during class. I said, “YES!” A few days later, his mom tells me that he ran into her room, JUMPING with joy because he got the chance to do that. #RelationshipsMatter",1330681967780769793,Dwayne Reed,3,9,479,5,"[-87.940033, 41.644102]","Chicago, IL",['RelationshipsMatter'],61227,173,1
344060,2020-11-23T00:55:39+00:00,A thing of beauty is a joy forever.     - John Keats https://t.co/KSAfFq84iy,1330676350873722884,muy guapo de Bermyland 🇧🇲,0,0,1,0,"[-87.860054, 41.732715]","Justice, IL",0,219,505,1
344796,2020-11-24T23:59:15+00:00,"Joy Reid is right. If there’s one politician that cares about the citizens, I’d say it was AOC. https://t.co/7C8Y7HcDBt",1331386934321704968,Smokkee G Singleton,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,3389,3110,1
347969,2020-11-24T19:41:37+00:00,"to my friends and I, in order to make a nice Thanksgiving meal possible for those in need! The tears of joy and appreciation that I just received from one of the familes for being able to help them is all I need! I am so blessed to have so many generous and giving people in my",1331322095683428354,Diona Iacobazzi,0,0,4,0,"[-87.8041444, 41.821108]","Berwyn, IL",0,1031,869,1
348287,2020-11-24T19:14:14+00:00,Tears of Joy in my eyes. VDB starts! https://t.co/WKb1Qm2PFO,1331315204798500867,OAJ ***,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1149,880,1
351770,2020-11-24T14:44:28+00:00,"I always welcome the first snowfall of the year with joy, but looking at it covering the lawn of my first home...today it just hits different ✨",1331247319166148609,Lisbeth ❤️‍🔥,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,253,416,1
352106,2020-11-24T14:08:50+00:00,"Post teaching Issa Sunrise Flow vibez we elevate set the tone for everyday love in heart, celebrating the joy and privilege of sentience 
#yoga #Mindfulness https://t.co/oYMoT9ruGd",1331238351551291393,𝐄𝐱𝐚𝐯𝐢𝐞𝐫 𝐏𝐨𝐩𝐞,2,0,21,0,"[-87.940033, 41.644102]","Chicago, IL","['yoga', 'Mindfulness']",37574,6659,1
352330,2020-11-24T13:36:20+00:00,The noblest pleasure is the joy of understanding.,1331230168992669703,Douglas Quaid,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,159,85,1
352478,2020-11-24T13:16:01+00:00,"Get some prime #108ing gear so your ready to 108 in style while having your virtual Thanksgiving celebration this year. Plus MSS loves makes a trip to the ole post office, it's like he's our own drunk/high Santa spreading joy to all the good girls and boys on #WhiteSox Twitter https://t.co/Spf9tvZymm https://t.co/hqztvt22xa",1331225057025114112,Sox-Side Pride ⚾️🧢 #LeuryLegend Stan,0,2,3,0,"[-87.940033, 41.644102]","Chicago, IL","['108ing', 'WhiteSox']",2557,4013,1
353129,2020-11-24T09:12:18+00:00,"The restaurant business has been my passion, my career,  my joy and my successes for almost 30 years. Please support your local joints. Grab a growler at a taproom. Tip the house as if you were dining in. We're drowning. Neighborhoods will be sad if we're gone. https://t.co/0w1vDIlpYh",1331163724368015361,elizabeth ❤ Be Kind. This Sucks. No Lists rn.,7,8,29,4,"[-87.940033, 41.644102]","Chicago, IL",0,11221,9690,1
